Telescope :,Gemini,,Instrument :,Flamingos II,Flamingos 2,,,,,,,,,,,,,,
Obj. Name,Date,FITS #,Program ID,Exposure (s),Filter,Local Time,Airmass,Seeing,Type,Flat #,Telluric # (Or BMAG;VMAG),Lamps #,Darks Program ID,Darks Date,Darks #,abba patterns,Reduce ? (0/1),Binary ?,Comments
HIP 34790,131029,170-173,GS-2013B-Q-79,,JH,,,,Telluric,160,A0,159,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 34790,131029,174-177,GS-2013B-Q-79,,HK,,,,Telluric,166,A0,165,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0708-4701,131029,155-158,GS-2013B-Q-79,,JH,,,,Science,160,170-173,159,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0708-4701,131029,161-164,GS-2013B-Q-79,,HK,,,,Science,166,174-177,165,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131029,159,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131029,160,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131029,165,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131029,166,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 112094,131030,45-48,GS-2013B-Q-79,,JH,,,,Telluric,20,A2,19,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 112094,131030,49-52,GS-2013B-Q-79,,HK,,,,Telluric,26,A2,25,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2149-6413,131030,15-18,GS-2013B-Q-79,,JH,,,,Science,20,45-48,19,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2149-6413,131030,21-24,GS-2013B-Q-79,,HK,,,,Science,26,49-52,25,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2244-6650,131030,30-33,GS-2013B-Q-79,,JH,,,,Science,20,45-48,19,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2244-6650,131030,36-39,GS-2013B-Q-79,,HK,,,,Science,26,49-52,25,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131030,19,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131030,20,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131030,25,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131030,26,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 38407,131102,31-34,GS-2013B-Q-79,,JH,,,,Telluric,21,A2,20,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 38407,131102,35-38,GS-2013B-Q-79,,HK,,,,Telluric,27,A2,26,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0649-3823,131102,6-9,GS-2013B-Q-79,,JH,,,,Science,11,31-34,10,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0?,
Argon,131102,10,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131102,11,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
J0804-6346,131102,16-19,GS-2013B-Q-79,,JH,,,,Science,21,31-34,20,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0804-6346,131102,22-25,GS-2013B-Q-79,,HK,,,,Science,27,35-38,26,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131102,20,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131102,21,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131102,26,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131102,27,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 33161,131120,60-63,GS-2013B-Q-79,,JH,,,,Telluric,50,A1,49,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 33161,131120,64-67,GS-2013B-Q-79,,HK,,,,Telluric,56,A1,55,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0649-3823,131120,44-48,GS-2013B-Q-79,,JH,,,,Science,50,60-63,49,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,1,
J0649-3823,131120,51-54,GS-2013B-Q-79,,HK,,,,Science,56,64-67,55,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,1,
Argon,131120,49,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131120,50,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131120,55,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131120,56,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 42930,131120,71-74,GS-2013B-Q-79,,JH,,,,Telluric,92,A0,91,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 42930,131120,75-78,GS-2013B-Q-79,,HK,,,,Telluric,102,A0,101,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0854-3051,131120,83-90,GS-2013B-Q-79,,JH,,,,Science,92,71-74,91,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,0,
J0854-3051,131120,93-100,GS-2013B-Q-79,,HK,,,,Science,102,75-78,101,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,0,
Argon,131120,91,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131120,92,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131120,101,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131120,102,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
J0545-0121,131124,31-34,GS-2013B-Q-79,,JH,,,,Science,,,,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,0,0,No *&# telluric…
J0545-0121,131124,38-41,GS-2013B-Q-79,,HK,,,,Science,,,,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,0,0,No *&# telluric…
Argon,131124,35,GS-2013B-Q-79,,JH,,,,Calibrations,,,,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,Might be saturated
FLAT,131124,37,GS-2013B-Q-79,,JH,,,,Calibrations,,,,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131124,42,GS-2013B-Q-79,,HK,,,,Calibrations,,,,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131124,43,GS-2013B-Q-79,,HK,,,,Calibrations,,,,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 1928,131125,25-28,GS-2013B-Q-79,,JH,,,,Telluric,15,A1,14,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 1928,131125,29-32,GS-2013B-Q-79,,HK,,,,Telluric,21,A1,20,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0017-3219,131125,10-13,GS-2013B-Q-79,,JH,,,,Science,15,25-28,14,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0017-3219,131125,16-19,GS-2013B-Q-79,,HK,,,,Science,21,29-32,20,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131125,14,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,15,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131125,20,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,21,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 2027,131125,51-54,GS-2013B-Q-79,,JH,,,,Telluric,41,A0,40,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 2027,131125,55-58,GS-2013B-Q-79,,HK,,,,Telluric,47,A0,46,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0004-1709,131125,36-39,GS-2013B-Q-79,,JH,,,,Science,41,51-54,40,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0004-1709,131125,42-45,GS-2013B-Q-79,,HK,,,,Science,47,55-58,46,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131125,40,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,41,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131125,46,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,47,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 5094,131125,77-80,GS-2013B-Q-79,,JH,,,,Telluric,67,A5,66,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 5094,131125,81-84,GS-2013B-Q-79,,HK,,,,Telluric,73,A5,72,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0134-5707,131125,62-65,GS-2013B-Q-79,,JH,,,,Science,67,77-80,66,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0134-5707,131125,68-71,GS-2013B-Q-79,,HK,,,,Science,73,81-84,72,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131125,66,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,67,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131125,72,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,73,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 15033,131125,103-106,GS-2013B-Q-79,,JH,,,,Telluric,93,A1.5,92,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 15033,131125,107-110,GS-2013B-Q-79,,HK,,,,Telluric,99,A1.5,98,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0300-5459,131125,88-91,GS-2013B-Q-79,,JH,,,,Science,93,103-106,92,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0300-5459,131125,94-97,GS-2013B-Q-79,,HK,,,,Science,99,107-110,98,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131125,92,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,93,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131125,98,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,99,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 3110,131125,129-132,GS-2013B-Q-79,,JH,,,,Telluric,119,A6,118,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 3110,131125,137-140,GS-2013B-Q-79,,HK,,,,Telluric,125,A6,124,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0041-5621,131125,114-117,GS-2013B-Q-79,,JH,,,,Science,119,129-132,118,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0041-5621,131125,120-123,GS-2013B-Q-79,,HK,,,,Science,125,137-140,124,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131125,118,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,119,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131125,124,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131125,125,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 101972,131126,54-57,GS-2013B-Q-79,,JH,,,,Telluric,44,A9,43,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 101972,131126,58-61,GS-2013B-Q-79,,HK,,,,Telluric,50,A9,49,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J2038-4118,131126,39-42,GS-2013B-Q-79,,JH,,,,Science,44,54-57,43,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J2038-4118,131126,45-48,GS-2013B-Q-79,,HK,,,,Science,50,58-61,49,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131126,43,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131126,44,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131126,49,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131126,50,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 15125,131216,49-52,GS-2013B-Q-79,,JH,,,,Telluric,35,A5,34,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 15125,131216,54-57,GS-2013B-Q-79,,HK,,,,Telluric,41,A5,40,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0313-2447,131216,29-33,GS-2013B-Q-79,,JH,,,,Science,35,49-52,34,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,0,Binary but code not ready yet
J0313-2447,131216,36-39,GS-2013B-Q-79,,HK,,,,Science,41,54-57,40,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,Binary but code not ready yet
Argon,131216,34,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,35,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131216,40,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,41,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131216,42,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,43,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 9354,131216,61-65,GS-2013B-Q-79,,JH,,,,Telluric,80,A3,79,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,x,
HIP 9354,131216,66-69,GS-2013B-Q-79,,HK,,,,Telluric,88,A3,87,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0210-3015,131216,75-78,GS-2013B-Q-79,,JH,,,,Science,80,61-65,79,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0210-3015,131216,83-86,GS-2013B-Q-79,,HK,,,,Science,88,66-69,87,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131216,79,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,80,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131216,87,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,88,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 21472,131216,92-96,GS-2013B-Q-79,,JH,,,,Telluric,112,A?,111,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,x,
HIP 21472,131216,97-100,GS-2013B-Q-79,,HK,,,,Telluric,118,A?,117,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0440-1820,131216,107-110,GS-2013B-Q-79,,JH,,,,Science,112,92-96,111,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0440-1820,131216,113-116,GS-2013B-Q-79,,HK,,,,Science,118,97-100,117,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131216,111,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,112,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131216,117,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,118,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 19608,131216,122-125,GS-2013B-Q-79,,JH,,,,Telluric,140,A2.5,139,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 19608,131216,126-129,GS-2013B-Q-79,,HK,,,,Telluric,146,A2.5,145,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0417-1140,131216,135-139,GS-2013B-Q-79,,JH,,,,Science,140,122-125,139,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,0,needtocodeit
J0417-1140,131216,141-144,GS-2013B-Q-79,,HK,,,,Science,146,126-129,145,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,needtocodeit
Argon,131216,139,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,140,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131216,145,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131216,146,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 26934,131216,150-153,GS-2013B-Q-79,,JH,,,,Calibrations,140,A0,139,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,0,x,Will probably not be useful — science target associated was interrupted
HIP 26934,131216,154-157,GS-2013B-Q-79,,HK,,,,Calibrations,146,A0,145,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,0,x,Will probably not be useful — science target associated was interrupted
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 26934,131223,75-78,GS-2013B-Q-79,,JH,,,,Telluric,63,A0,62,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 26934,131223,79-82,GS-2013B-Q-79,,HK,,,,Telluric,69,A0,68,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0541-0217,131223,58-61,GS-2013B-Q-79,,JH,,,,Science,63,75-78,62,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0541-0217,131223,64-67,GS-2013B-Q-79,,HK,,,,Science,69,79-82,68,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,131223,62,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131223,63,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131223,68,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131223,69,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 26812,131226,59-66,GS-2013B-Q-79,,JH,,,,Telluric,85,A0,84,GS-2013B-Q-79,130927,37-42;134-217;238-255,abbaabba,done,x,
HIP 26812,131226,67-70,GS-2013B-Q-79,,HK,,,,Telluric,91,A0,90,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0545-0121,131226,80-83,GS-2013B-Q-79,,JH,,,,Science,85,59-66,84,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,itsabinary
J0545-0121,131226,86-89,GS-2013B-Q-79,,HK,,,,Science,91,67-70,90,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,itsabinary
Argon,131226,84,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131226,85,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,131226,90,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,131226,91,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 9038,140116,93-96,GS-2013B-Q-79,,JH,,,,Telluric,81,A3,80,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 9038,140116,98-101,GS-2013B-Q-79,,HK,,,,Telluric,87,A3,86,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0051-6227,140116,76-79,GS-2013B-Q-79,,JH,,,,Science,81,93-96,80,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0051-6227,140116,82-85,GS-2013B-Q-79,,HK,,,,Science,87,98-101,86,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,140116,80,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,140116,81,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,140116,86,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,140116,87,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
HIP 27089,140116,131-134,GS-2013B-Q-79,,JH,,,,Telluric,117,A0,116,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 27089,140116,135-138,GS-2013B-Q-79,,HK,,,,Telluric,123,A0,122,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
J0540-0923,140116,112-115,GS-2013B-Q-79,,JH,,,,Science,117,131-134,116,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
J0540-0923,140116,118-121,GS-2013B-Q-79,,HK,,,,Science,123,135-138,122,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
Argon,140116,116,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,140116,117,GS-2013B-Q-79,,JH,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
Argon,140116,122,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
FLAT,140116,123,GS-2013B-Q-79,,HK,,,,Calibrations,…,…,…,GS-2013B-Q-79,130927,37-42;134-217;238-255,x,x,x,
##########################################################################################################################################################################################################################################################################################,,,,,,,,,,,,,,,,,,,
HIP 118105,140117,107-110,GS-2013B-Q-79,,JH,,,,Telluric,142,A0,141,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 118105,140117,112-115,GS-2013B-Q-79,,HK,,,,Telluric,148,A0,147,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,x,
HIP 40415,140117,122-126,GS-2013B-Q-79,,JH,,,,Telluric,142,A0,141,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,x,
HIP 40415,140117,127-131,GS-2013B-Q-79,,HK,,,,Telluric,148,A0,147,GS-2013B-Q-79,130927,37-42;134-217;238-255,aabba,done,x,
J0752-7947,140117,137-140,GS-2013B-Q-79,,JH,,,,Science,142,122-126,141,GS-2013B-Q-79,130927,37-42;134-217;238-255,abba,done,0,
